id,Country ,Date,Brand,Total_increase
1380,Taiwan,2022-07-25,Novavax,7864
1379,Taiwan,2022-07-25,BNT,5436
1378,Taiwan,2022-07-25,°ªºÝ,3571
1377,Taiwan,2022-07-25,Moderna,48834
1376,Taiwan,2022-07-25,Oxford/AstraZeneca,53
1375,Taiwan,2022-07-25,ALL,65758
1374,Taiwan,2022-07-26,Novavax,10095
1373,Taiwan,2022-07-26,BNT,8295
1372,Taiwan,2022-07-26,°ªºÝ,3132
1371,Taiwan,2022-07-26,Moderna,49070
1370,Taiwan,2022-07-26,Oxford/AstraZeneca,48
1369,Taiwan,2022-07-26,ALL,70640
1368,Taiwan,2022-07-27,Novavax,15252
1367,Taiwan,2022-07-27,BNT,8141
1366,Taiwan,2022-07-27,°ªºÝ,3627
1365,Taiwan,2022-07-27,Moderna,41136
1364,Taiwan,2022-07-27,Oxford/AstraZeneca,72
1363,Taiwan,2022-07-27,ALL,68228
1362,Taiwan,2022-07-28,Novavax,14241
1361,Taiwan,2022-07-28,BNT,7402
1360,Taiwan,2022-07-28,°ªºÝ,3952
1359,Taiwan,2022-07-28,Moderna,47596
1358,Taiwan,2022-07-28,Oxford/AstraZeneca,103
1357,Taiwan,2022-07-28,ALL,73294
1356,Taiwan,2022-07-29,Novavax,17886
1355,Taiwan,2022-07-29,BNT,10762
1354,Taiwan,2022-07-29,°ªºÝ,2542
1353,Taiwan,2022-07-29,Moderna,49199
1352,Taiwan,2022-07-29,Oxford/AstraZeneca,42
1351,Taiwan,2022-07-29,ALL,80431
1350,Taiwan,2022-07-31,Novavax,5964
1349,Taiwan,2022-07-31,BNT,13009
1348,Taiwan,2022-07-31,°ªºÝ,2119
1347,Taiwan,2022-07-31,Moderna,27241
1346,Taiwan,2022-07-31,Oxford/AstraZeneca,61
1345,Taiwan,2022-07-31,ALL,48394
1344,Taiwan,2022-08-01,Novavax,4073
1343,Taiwan,2022-08-01,BNT,4407
1342,Taiwan,2022-08-01,°ªºÝ,1917
1341,Taiwan,2022-08-01,Moderna,22520
1340,Taiwan,2022-08-01,Oxford/AstraZeneca,18
1339,Taiwan,2022-08-01,ALL,32935
1338,Taiwan,2022-08-02,Novavax,4941
1337,Taiwan,2022-08-02,BNT,7089
1336,Taiwan,2022-08-02,°ªºÝ,1680
1335,Taiwan,2022-08-02,Moderna,22073
1334,Taiwan,2022-08-02,Oxford/AstraZeneca,25
1333,Taiwan,2022-08-02,ALL,35808
1332,Taiwan,2022-08-03,Novavax,5833
1331,Taiwan,2022-08-03,BNT,7996
1330,Taiwan,2022-08-03,°ªºÝ,1625
1329,Taiwan,2022-08-03,Moderna,16714
1328,Taiwan,2022-08-03,Oxford/AstraZeneca,24
1327,Taiwan,2022-08-03,ALL,32192
1326,Taiwan,2022-08-04,Novavax,7877
1325,Taiwan,2022-08-04,BNT,6682
1324,Taiwan,2022-08-04,°ªºÝ,1945
1323,Taiwan,2022-08-04,Moderna,14630
1322,Taiwan,2022-08-04,Oxford/AstraZeneca,42
1321,Taiwan,2022-08-04,ALL,31176
1320,Taiwan,2022-08-05,Novavax,8160
1319,Taiwan,2022-08-05,BNT,9357
1318,Taiwan,2022-08-05,°ªºÝ,2314
1317,Taiwan,2022-08-05,Moderna,26336
1316,Taiwan,2022-08-05,Oxford/AstraZeneca,19
1315,Taiwan,2022-08-05,ALL,46186
1314,Taiwan,2022-08-07,Novavax,3300
1313,Taiwan,2022-08-07,BNT,11062
1312,Taiwan,2022-08-07,°ªºÝ,1679
1311,Taiwan,2022-08-07,Moderna,16247
1310,Taiwan,2022-08-07,Oxford/AstraZeneca,8
1309,Taiwan,2022-08-07,ALL,32296
1308,Taiwan,2022-08-08,Novavax,3042
1307,Taiwan,2022-08-08,BNT,3685
1306,Taiwan,2022-08-08,°ªºÝ,1779
1305,Taiwan,2022-08-08,Moderna,15291
1304,Taiwan,2022-08-08,Oxford/AstraZeneca,11
1303,Taiwan,2022-08-08,ALL,23808
1302,Taiwan,2022-08-09,Novavax,3839
1301,Taiwan,2022-08-09,BNT,5870
1300,Taiwan,2022-08-09,°ªºÝ,1455
1299,Taiwan,2022-08-09,Moderna,16841
1298,Taiwan,2022-08-09,Oxford/AstraZeneca,29
1297,Taiwan,2022-08-09,ALL,28034
1296,Taiwan,2022-08-10,Novavax,5466
1295,Taiwan,2022-08-10,BNT,6612
1294,Taiwan,2022-08-10,°ªºÝ,1603
1293,Taiwan,2022-08-10,Moderna,15884
1292,Taiwan,2022-08-10,Oxford/AstraZeneca,12
1291,Taiwan,2022-08-10,ALL,29577
1290,Taiwan,2022-08-11,Novavax,6779
1289,Taiwan,2022-08-11,BNT,5245
1288,Taiwan,2022-08-11,°ªºÝ,1967
1287,Taiwan,2022-08-11,Moderna,19050
1286,Taiwan,2022-08-11,Oxford/AstraZeneca,62
1285,Taiwan,2022-08-11,ALL,33103
1284,Taiwan,2022-08-12,Novavax,6445
1283,Taiwan,2022-08-12,BNT,7958
1282,Taiwan,2022-08-12,°ªºÝ,1892
1281,Taiwan,2022-08-12,Moderna,26641
1280,Taiwan,2022-08-12,Oxford/AstraZeneca,22
1279,Taiwan,2022-08-12,ALL,42958
1278,Taiwan,2022-08-14,Novavax,2775
1277,Taiwan,2022-08-14,BNT,13817
1276,Taiwan,2022-08-14,°ªºÝ,1669
1275,Taiwan,2022-08-14,Moderna,20503
1274,Taiwan,2022-08-14,Oxford/AstraZeneca,11
1273,Taiwan,2022-08-14,ALL,38775
1272,Taiwan,2022-08-15,Novavax,3239
1271,Taiwan,2022-08-15,BNT,4889
1270,Taiwan,2022-08-15,°ªºÝ,1827
1269,Taiwan,2022-08-15,Moderna,18112
1268,Taiwan,2022-08-15,Oxford/AstraZeneca,9
1267,Taiwan,2022-08-15,ALL,28076
1266,Taiwan,2022-08-16,Novavax,4573
1265,Taiwan,2022-08-16,BNT,8370
1264,Taiwan,2022-08-16,°ªºÝ,1780
1263,Taiwan,2022-08-16,Moderna,19066
1262,Taiwan,2022-08-16,Oxford/AstraZeneca,26
1261,Taiwan,2022-08-16,ALL,33815
1260,Taiwan,2022-08-17,Novavax,5725
1259,Taiwan,2022-08-17,BNT,9016
1258,Taiwan,2022-08-17,°ªºÝ,2148
1257,Taiwan,2022-08-17,Moderna,17378
1256,Taiwan,2022-08-17,Oxford/AstraZeneca,16
1255,Taiwan,2022-08-17,ALL,34283
1254,Taiwan,2022-08-18,Novavax,7163
1253,Taiwan,2022-08-18,BNT,8860
1252,Taiwan,2022-08-18,°ªºÝ,2025
1251,Taiwan,2022-08-18,Moderna,18192
1250,Taiwan,2022-08-18,Oxford/AstraZeneca,41
1249,Taiwan,2022-08-18,ALL,36281
1248,Taiwan,2022-08-19,Novavax,9613
1247,Taiwan,2022-08-19,BNT,13115
1246,Taiwan,2022-08-19,°ªºÝ,1798
1245,Taiwan,2022-08-19,Moderna,26906
1244,Taiwan,2022-08-19,Oxford/AstraZeneca,31
1243,Taiwan,2022-08-19,ALL,51463
1242,Taiwan,2022-08-21,Novavax,3632
1241,Taiwan,2022-08-21,BNT,16814
1240,Taiwan,2022-08-21,°ªºÝ,1609
1239,Taiwan,2022-08-21,Moderna,20558
1238,Taiwan,2022-08-21,Oxford/AstraZeneca,24
1237,Taiwan,2022-08-21,ALL,42637
1236,Taiwan,2022-08-22,Novavax,3773
1235,Taiwan,2022-08-22,BNT,6845
1234,Taiwan,2022-08-22,°ªºÝ,1929
1233,Taiwan,2022-08-22,Moderna,20495
1232,Taiwan,2022-08-22,Oxford/AstraZeneca,20
1231,Taiwan,2022-08-22,ALL,33062
1230,Taiwan,2022-08-23,Novavax,4926
1229,Taiwan,2022-08-23,BNT,11050
1228,Taiwan,2022-08-23,°ªºÝ,1622
1227,Taiwan,2022-08-23,Moderna,20690
1226,Taiwan,2022-08-23,Oxford/AstraZeneca,11
1225,Taiwan,2022-08-23,ALL,38299
1224,Taiwan,2022-08-24,Novavax,6447
1223,Taiwan,2022-08-24,BNT,12278
1222,Taiwan,2022-08-24,°ªºÝ,1902
1221,Taiwan,2022-08-24,Moderna,18551
1220,Taiwan,2022-08-24,Oxford/AstraZeneca,20
1219,Taiwan,2022-08-24,ALL,39198
1218,Taiwan,2022-08-25,Novavax,8918
1217,Taiwan,2022-08-25,BNT,11660
1216,Taiwan,2022-08-25,°ªºÝ,2079
1215,Taiwan,2022-08-25,Moderna,17038
1214,Taiwan,2022-08-25,Oxford/AstraZeneca,43
1213,Taiwan,2022-08-25,ALL,39738
1212,Taiwan,2022-08-26,Novavax,10143
1211,Taiwan,2022-08-26,BNT,16945
1210,Taiwan,2022-08-26,°ªºÝ,1664
1209,Taiwan,2022-08-26,Moderna,25162
1208,Taiwan,2022-08-26,Oxford/AstraZeneca,40
1207,Taiwan,2022-08-26,ALL,53954
1206,Taiwan,2022-08-28,Novavax,2244
1205,Taiwan,2022-08-28,BNT,34193
1204,Taiwan,2022-08-28,°ªºÝ,1349
1203,Taiwan,2022-08-28,Moderna,34485
1202,Taiwan,2022-08-28,Oxford/AstraZeneca,25
1201,Taiwan,2022-08-28,ALL,72296
1200,Taiwan,2022-08-29,Novavax,3280
1199,Taiwan,2022-08-29,BNT,11329
1198,Taiwan,2022-08-29,°ªºÝ,1915
1197,Taiwan,2022-08-29,Moderna,18190
1196,Taiwan,2022-08-29,Oxford/AstraZeneca,37
1195,Taiwan,2022-08-29,ALL,34751
1194,Taiwan,2022-08-30,Novavax,3956
1193,Taiwan,2022-08-30,BNT,17912
1192,Taiwan,2022-08-30,°ªºÝ,1630
1191,Taiwan,2022-08-30,Moderna,17989
1190,Taiwan,2022-08-30,Oxford/AstraZeneca,20
1189,Taiwan,2022-08-30,ALL,41507
1188,Taiwan,2022-08-31,Novavax,5110
1187,Taiwan,2022-08-31,BNT,13265
1186,Taiwan,2022-08-31,°ªºÝ,1876
1185,Taiwan,2022-08-31,Moderna,19105
1184,Taiwan,2022-08-31,Oxford/AstraZeneca,24
1183,Taiwan,2022-08-31,ALL,39380
1182,Taiwan,2022-09-01,Novavax,6606
1181,Taiwan,2022-09-01,BNT,11652
1180,Taiwan,2022-09-01,°ªºÝ,1928
1179,Taiwan,2022-09-01,Moderna,17515
1178,Taiwan,2022-09-01,Oxford/AstraZeneca,0
1177,Taiwan,2022-09-01,ALL,37701
1176,Taiwan,2022-09-02,Novavax,6549
1175,Taiwan,2022-09-02,BNT,19162
1174,Taiwan,2022-09-02,°ªºÝ,1755
1173,Taiwan,2022-09-02,Moderna,22324
1172,Taiwan,2022-09-02,Oxford/AstraZeneca,0
1171,Taiwan,2022-09-02,ALL,49790
1170,Taiwan,2022-09-04,Novavax,2337
1169,Taiwan,2022-09-04,BNT,26026
1168,Taiwan,2022-09-04,°ªºÝ,1406
1167,Taiwan,2022-09-04,Moderna,19305
1166,Taiwan,2022-09-04,Oxford/AstraZeneca,0
1165,Taiwan,2022-09-04,ALL,49074
1164,Taiwan,2022-09-05,Novavax,2376
1163,Taiwan,2022-09-05,BNT,8612
1162,Taiwan,2022-09-05,°ªºÝ,1958
1161,Taiwan,2022-09-05,Moderna,21244
1160,Taiwan,2022-09-05,Oxford/AstraZeneca,0
1159,Taiwan,2022-09-05,ALL,34190
1158,Taiwan,2022-09-06,Novavax,3113
1157,Taiwan,2022-09-06,BNT,14495
1156,Taiwan,2022-09-06,°ªºÝ,1850
1155,Taiwan,2022-09-06,Moderna,15807
1154,Taiwan,2022-09-06,Oxford/AstraZeneca,0
1153,Taiwan,2022-09-06,ALL,35265
1152,Taiwan,2022-09-07,Novavax,3281
1151,Taiwan,2022-09-07,BNT,19668
1150,Taiwan,2022-09-07,°ªºÝ,1601
1149,Taiwan,2022-09-07,Moderna,16992
1148,Taiwan,2022-09-07,Oxford/AstraZeneca,0
1147,Taiwan,2022-09-07,ALL,41542
1146,Taiwan,2022-09-08,Novavax,7000
1145,Taiwan,2022-09-08,BNT,22088
1144,Taiwan,2022-09-08,°ªºÝ,1868
1143,Taiwan,2022-09-08,Moderna,26395
1142,Taiwan,2022-09-08,Oxford/AstraZeneca,0
1141,Taiwan,2022-09-08,ALL,57351
1140,Taiwan,2022-09-09,Novavax,2554
1139,Taiwan,2022-09-09,BNT,14767
1138,Taiwan,2022-09-09,°ªºÝ,941
1137,Taiwan,2022-09-09,Moderna,13486
1136,Taiwan,2022-09-09,Oxford/AstraZeneca,0
1135,Taiwan,2022-09-09,ALL,31748
1134,Taiwan,2022-09-11,Novavax,738
1133,Taiwan,2022-09-11,BNT,6632
1132,Taiwan,2022-09-11,°ªºÝ,747
1131,Taiwan,2022-09-11,Moderna,5658
1130,Taiwan,2022-09-11,Oxford/AstraZeneca,0
1129,Taiwan,2022-09-11,ALL,13775
1128,Taiwan,2022-09-12,Novavax,628
1127,Taiwan,2022-09-12,BNT,7445
1126,Taiwan,2022-09-12,°ªºÝ,1588
1125,Taiwan,2022-09-12,Moderna,14855
1124,Taiwan,2022-09-12,Oxford/AstraZeneca,0
1123,Taiwan,2022-09-12,ALL,24516
1122,Taiwan,2022-09-13,Novavax,881
1121,Taiwan,2022-09-13,BNT,10635
1120,Taiwan,2022-09-13,°ªºÝ,1386
1119,Taiwan,2022-09-13,Moderna,15120
1118,Taiwan,2022-09-13,Oxford/AstraZeneca,0
1117,Taiwan,2022-09-13,ALL,28022
1116,Taiwan,2022-09-14,Novavax,1421
1115,Taiwan,2022-09-14,BNT,13019
1114,Taiwan,2022-09-14,°ªºÝ,2100
1113,Taiwan,2022-09-14,Moderna,15556
1112,Taiwan,2022-09-14,Oxford/AstraZeneca,0
1111,Taiwan,2022-09-14,ALL,32096
1110,Taiwan,2022-09-15,Novavax,1203
1109,Taiwan,2022-09-15,BNT,10271
1108,Taiwan,2022-09-15,°ªºÝ,1861
1107,Taiwan,2022-09-15,Moderna,14591
1106,Taiwan,2022-09-15,Oxford/AstraZeneca,0
1105,Taiwan,2022-09-15,ALL,27926
1104,Taiwan,2022-09-16,Novavax,1604
1103,Taiwan,2022-09-16,BNT,22899
1102,Taiwan,2022-09-16,°ªºÝ,1612
1101,Taiwan,2022-09-16,Moderna,20341
1100,Taiwan,2022-09-16,Oxford/AstraZeneca,0
1099,Taiwan,2022-09-16,ALL,46456
1098,Taiwan,2022-09-18,Novavax,942
1097,Taiwan,2022-09-18,BNT,17360
1096,Taiwan,2022-09-18,°ªºÝ,1431
1095,Taiwan,2022-09-18,Moderna,13073
1094,Taiwan,2022-09-18,Oxford/AstraZeneca,0
1093,Taiwan,2022-09-18,ALL,32806
1092,Taiwan,2022-09-19,Novavax,1092
1091,Taiwan,2022-09-19,BNT,7003
1090,Taiwan,2022-09-19,°ªºÝ,1727
1089,Taiwan,2022-09-19,Moderna,12975
1088,Taiwan,2022-09-19,Oxford/AstraZeneca,0
1087,Taiwan,2022-09-19,ALL,22797
1086,Taiwan,2022-09-20,Novavax,1250
1085,Taiwan,2022-09-20,BNT,14577
1084,Taiwan,2022-09-20,°ªºÝ,1414
1083,Taiwan,2022-09-20,Moderna,13618
1082,Taiwan,2022-09-20,Oxford/AstraZeneca,0
1081,Taiwan,2022-09-20,ALL,30859
1080,Taiwan,2022-09-21,Novavax,1179
1079,Taiwan,2022-09-21,BNT,10839
1078,Taiwan,2022-09-21,°ªºÝ,1454
1077,Taiwan,2022-09-21,Moderna,13252
1076,Taiwan,2022-09-21,Oxford/AstraZeneca,0
1075,Taiwan,2022-09-21,ALL,26724
1074,Taiwan,2022-09-22,Novavax,1807
1073,Taiwan,2022-09-22,BNT,13465
1072,Taiwan,2022-09-22,°ªºÝ,1494
1071,Taiwan,2022-09-22,Moderna,13147
1070,Taiwan,2022-09-22,Oxford/AstraZeneca,0
1069,Taiwan,2022-09-22,ALL,29913
1068,Taiwan,2022-09-23,Novavax,1572
1067,Taiwan,2022-09-23,BNT,24716
1066,Taiwan,2022-09-23,°ªºÝ,1258
1065,Taiwan,2022-09-23,Moderna,18167
1064,Taiwan,2022-09-23,Oxford/AstraZeneca,0
1063,Taiwan,2022-09-23,ALL,45713
1062,Taiwan,2022-09-25,ModernaÂù»ùBA.1,15830
1061,Taiwan,2022-09-25,Novavax,796
1060,Taiwan,2022-09-25,BNT,14862
1059,Taiwan,2022-09-25,°ªºÝ,1225
1058,Taiwan,2022-09-25,Moderna,11522
1057,Taiwan,2022-09-25,Oxford/AstraZeneca,0
1056,Taiwan,2022-09-25,ALL,44235
1055,Taiwan,2022-09-26,ModernaÂù»ùBA.1,29836
1054,Taiwan,2022-09-26,Novavax,710
1053,Taiwan,2022-09-26,BNT,6656
1052,Taiwan,2022-09-26,°ªºÝ,1114
1051,Taiwan,2022-09-26,Moderna,9424
1050,Taiwan,2022-09-26,Oxford/AstraZeneca,0
1049,Taiwan,2022-09-26,ALL,47740
1048,Taiwan,2022-09-27,ModernaÂù»ùBA.1,30171
1047,Taiwan,2022-09-27,Novavax,1181
1046,Taiwan,2022-09-27,BNT,9174
1045,Taiwan,2022-09-27,°ªºÝ,995
1044,Taiwan,2022-09-27,Moderna,9613
1043,Taiwan,2022-09-27,Oxford/AstraZeneca,0
1042,Taiwan,2022-09-27,ALL,51134
1041,Taiwan,2022-09-28,ModernaÂù»ùBA.1,13877
1040,Taiwan,2022-09-28,Novavax,1242
1039,Taiwan,2022-09-28,BNT,13164
1038,Taiwan,2022-09-28,°ªºÝ,1143
1037,Taiwan,2022-09-28,Moderna,9884
1036,Taiwan,2022-09-28,Oxford/AstraZeneca,0
1035,Taiwan,2022-09-28,ALL,39310
1034,Taiwan,2022-09-29,ModernaÂù»ùBA.1,16683
1033,Taiwan,2022-09-29,Novavax,815
1032,Taiwan,2022-09-29,BNT,10904
1031,Taiwan,2022-09-29,°ªºÝ,902
1030,Taiwan,2022-09-29,Moderna,9453
1029,Taiwan,2022-09-29,Oxford/AstraZeneca,0
1028,Taiwan,2022-09-29,ALL,38757
1027,Taiwan,2022-09-30,ModernaÂù»ùBA.1,16752
1026,Taiwan,2022-09-30,Novavax,1022
1025,Taiwan,2022-09-30,BNT,18492
1024,Taiwan,2022-09-30,°ªºÝ,932
1023,Taiwan,2022-09-30,Moderna,13538
1022,Taiwan,2022-09-30,Oxford/AstraZeneca,0
1021,Taiwan,2022-09-30,ALL,50736
1020,Taiwan,2022-10-02,ModernaÂù»ùBA.1,8241
1019,Taiwan,2022-10-02,Novavax,444
1018,Taiwan,2022-10-02,BNT,9937
1017,Taiwan,2022-10-02,°ªºÝ,623
1016,Taiwan,2022-10-02,Moderna,6284
1015,Taiwan,2022-10-02,Oxford/AstraZeneca,0
1014,Taiwan,2022-10-02,ALL,25529
1013,Taiwan,2022-10-03,ModernaÂù»ùBA.1,56663
1012,Taiwan,2022-10-03,Novavax,3090
1011,Taiwan,2022-10-03,BNT,3685
1010,Taiwan,2022-10-03,°ªºÝ,690
1009,Taiwan,2022-10-03,Moderna,5502
1008,Taiwan,2022-10-03,Oxford/AstraZeneca,0
1007,Taiwan,2022-10-03,ALL,69630
1006,Taiwan,2022-10-04,ModernaÂù»ùBA.1,62580
1005,Taiwan,2022-10-04,Novavax,1428
1004,Taiwan,2022-10-04,BNT,5853
1003,Taiwan,2022-10-04,°ªºÝ,650
1002,Taiwan,2022-10-04,Moderna,5986
1001,Taiwan,2022-10-04,Oxford/AstraZeneca,0
1000,Taiwan,2022-10-04,ALL,76497
999,Taiwan,2022-10-05,ModernaÂù»ùBA.1,37198
998,Taiwan,2022-10-05,Novavax,1825
997,Taiwan,2022-10-05,BNT,8308
996,Taiwan,2022-10-05,°ªºÝ,671
995,Taiwan,2022-10-05,Moderna,4909
994,Taiwan,2022-10-05,Oxford/AstraZeneca,0
993,Taiwan,2022-10-05,ALL,52911
992,Taiwan,2022-10-06,ModernaÂù»ùBA.1,36484
991,Taiwan,2022-10-06,Novavax,1837
990,Taiwan,2022-10-06,BNT,6037
989,Taiwan,2022-10-06,°ªºÝ,959
988,Taiwan,2022-10-06,Moderna,5385
987,Taiwan,2022-10-06,Oxford/AstraZeneca,0
986,Taiwan,2022-10-06,ALL,50702
985,Taiwan,2022-10-07,ModernaÂù»ùBA.1,36906
984,Taiwan,2022-10-07,Novavax,2185
983,Taiwan,2022-10-07,BNT,10749
982,Taiwan,2022-10-07,°ªºÝ,767
981,Taiwan,2022-10-07,Moderna,6967
980,Taiwan,2022-10-07,Oxford/AstraZeneca,0
979,Taiwan,2022-10-07,ALL,57574
978,Taiwan,2022-10-10,ModernaÂù»ùBA.1,35207
977,Taiwan,2022-10-10,Novavax,2563
976,Taiwan,2022-10-10,BNT,15353
975,Taiwan,2022-10-10,°ªºÝ,869
974,Taiwan,2022-10-10,Moderna,9459
973,Taiwan,2022-10-10,Oxford/AstraZeneca,0
972,Taiwan,2022-10-10,ALL,63451
971,Taiwan,2022-10-11,ModernaÂù»ùBA.1,68621
970,Taiwan,2022-10-11,Novavax,1136
969,Taiwan,2022-10-11,BNT,4408
968,Taiwan,2022-10-11,°ªºÝ,649
967,Taiwan,2022-10-11,Moderna,3401
966,Taiwan,2022-10-11,Oxford/AstraZeneca,0
965,Taiwan,2022-10-11,ALL,78215
964,Taiwan,2022-10-12,ModernaÂù»ùBA.1,55435
963,Taiwan,2022-10-12,Novavax,1442
962,Taiwan,2022-10-12,BNT,5588
961,Taiwan,2022-10-12,°ªºÝ,686
960,Taiwan,2022-10-12,Moderna,3446
959,Taiwan,2022-10-12,Oxford/AstraZeneca,0
958,Taiwan,2022-10-12,ALL,66597
957,Taiwan,2022-10-13,ModernaÂù»ùBA.1,56829
956,Taiwan,2022-10-13,Novavax,1799
955,Taiwan,2022-10-13,BNT,5247
954,Taiwan,2022-10-13,°ªºÝ,776
953,Taiwan,2022-10-13,Moderna,3612
952,Taiwan,2022-10-13,Oxford/AstraZeneca,0
951,Taiwan,2022-10-13,ALL,68263
950,Taiwan,2022-10-14,ModernaÂù»ùBA.1,63363
949,Taiwan,2022-10-14,Novavax,3916
948,Taiwan,2022-10-14,BNT,8391
947,Taiwan,2022-10-14,°ªºÝ,550
946,Taiwan,2022-10-14,Moderna,4394
945,Taiwan,2022-10-14,Oxford/AstraZeneca,0
944,Taiwan,2022-10-14,ALL,80614
943,Taiwan,2022-10-16,ModernaÂù»ùBA.1,62021
942,Taiwan,2022-10-16,Novavax,1573
941,Taiwan,2022-10-16,BNT,10357
940,Taiwan,2022-10-16,°ªºÝ,602
939,Taiwan,2022-10-16,Moderna,5787
938,Taiwan,2022-10-16,Oxford/AstraZeneca,0
937,Taiwan,2022-10-16,ALL,80340
936,Taiwan,2022-10-17,ModernaÂù»ùBA.1,43457
935,Taiwan,2022-10-17,Novavax,896
934,Taiwan,2022-10-17,BNT,2885
933,Taiwan,2022-10-17,°ªºÝ,540
932,Taiwan,2022-10-17,Moderna,3377
931,Taiwan,2022-10-17,Oxford/AstraZeneca,0
930,Taiwan,2022-10-17,ALL,51155
929,Taiwan,2022-10-18,ModernaÂù»ùBA.1,57766
928,Taiwan,2022-10-18,Novavax,1011
927,Taiwan,2022-10-18,BNT,4134
926,Taiwan,2022-10-18,°ªºÝ,415
925,Taiwan,2022-10-18,Moderna,3266
924,Taiwan,2022-10-18,Oxford/AstraZeneca,0
923,Taiwan,2022-10-18,ALL,66592
922,Taiwan,2022-10-19,ModernaÂù»ùBA.1,51490
921,Taiwan,2022-10-19,Novavax,1347
920,Taiwan,2022-10-19,BNT,5714
919,Taiwan,2022-10-19,°ªºÝ,555
918,Taiwan,2022-10-19,Moderna,2435
917,Taiwan,2022-10-19,Oxford/AstraZeneca,0
916,Taiwan,2022-10-19,ALL,61541
915,Taiwan,2022-10-20,ModernaÂù»ùBA.1,54556
914,Taiwan,2022-10-20,Novavax,1595
913,Taiwan,2022-10-20,BNT,5281
912,Taiwan,2022-10-20,°ªºÝ,556
911,Taiwan,2022-10-20,Moderna,2505
910,Taiwan,2022-10-20,Oxford/AstraZeneca,0
909,Taiwan,2022-10-20,ALL,64493
908,Taiwan,2022-10-21,ModernaÂù»ùBA.1,59859
907,Taiwan,2022-10-21,Novavax,2882
906,Taiwan,2022-10-21,BNT,7841
905,Taiwan,2022-10-21,°ªºÝ,425
904,Taiwan,2022-10-21,Moderna,2629
903,Taiwan,2022-10-21,Oxford/AstraZeneca,0
902,Taiwan,2022-10-21,ALL,73636
901,Taiwan,2022-10-23,ModernaÂù»ùBA.1,44847
900,Taiwan,2022-10-23,Novavax,1067
899,Taiwan,2022-10-23,BNT,9175
898,Taiwan,2022-10-23,°ªºÝ,400
897,Taiwan,2022-10-23,Moderna,3884
896,Taiwan,2022-10-23,Oxford/AstraZeneca,0
895,Taiwan,2022-10-23,ALL,59373
894,Taiwan,2022-10-24,ModernaÂù»ùBA.1,37674
893,Taiwan,2022-10-24,Novavax,951
892,Taiwan,2022-10-24,BNT,3089
891,Taiwan,2022-10-24,°ªºÝ,308
890,Taiwan,2022-10-24,Moderna,2295
889,Taiwan,2022-10-24,Oxford/AstraZeneca,0
888,Taiwan,2022-10-24,ALL,44317
887,Taiwan,2022-10-25,ModernaÂù»ùBA.1,41132
886,Taiwan,2022-10-25,Novavax,938
885,Taiwan,2022-10-25,BNT,4142
884,Taiwan,2022-10-25,°ªºÝ,378
883,Taiwan,2022-10-25,Moderna,2213
882,Taiwan,2022-10-25,Oxford/AstraZeneca,0
881,Taiwan,2022-10-25,ALL,48803
880,Taiwan,2022-10-26,ModernaÂù»ùBA.1,38675
879,Taiwan,2022-10-26,Novavax,1143
878,Taiwan,2022-10-26,BNT,5273
877,Taiwan,2022-10-26,°ªºÝ,396
876,Taiwan,2022-10-26,Moderna,1585
875,Taiwan,2022-10-26,Oxford/AstraZeneca,0
874,Taiwan,2022-10-26,ALL,47072
873,Taiwan,2022-10-27,ModernaÂù»ùBA.1,37961
872,Taiwan,2022-10-27,Novavax,1177
871,Taiwan,2022-10-27,BNT,4214
870,Taiwan,2022-10-27,°ªºÝ,395
869,Taiwan,2022-10-27,Moderna,1970
868,Taiwan,2022-10-27,Oxford/AstraZeneca,0
867,Taiwan,2022-10-27,ALL,45717
866,Taiwan,2022-10-28,ModernaÂù»ùBA.1,49894
865,Taiwan,2022-10-28,Novavax,1189
864,Taiwan,2022-10-28,BNT,5703
863,Taiwan,2022-10-28,°ªºÝ,458
862,Taiwan,2022-10-28,Moderna,2510
861,Taiwan,2022-10-28,Oxford/AstraZeneca,0
860,Taiwan,2022-10-28,ALL,59754
859,Taiwan,2022-10-30,ModernaÂù»ùBA.1,30357
858,Taiwan,2022-10-30,Novavax,2090
857,Taiwan,2022-10-30,BNT,6170
856,Taiwan,2022-10-30,°ªºÝ,363
855,Taiwan,2022-10-30,Moderna,3062
854,Taiwan,2022-10-30,Oxford/AstraZeneca,0
853,Taiwan,2022-10-30,ALL,42042
852,Taiwan,2022-10-31,ModernaÂù»ùBA.1,24558
851,Taiwan,2022-10-31,Novavax,674
850,Taiwan,2022-10-31,BNT,2565
849,Taiwan,2022-10-31,°ªºÝ,226
848,Taiwan,2022-10-31,Moderna,1418
847,Taiwan,2022-10-31,Oxford/AstraZeneca,0
846,Taiwan,2022-10-31,ALL,29441
845,Taiwan,2022-11-01,ModernaÂù»ùBA.1,24904
844,Taiwan,2022-11-01,Novavax,855
843,Taiwan,2022-11-01,BNT,3281
842,Taiwan,2022-11-01,°ªºÝ,299
841,Taiwan,2022-11-01,Moderna,1590
840,Taiwan,2022-11-01,Oxford/AstraZeneca,0
839,Taiwan,2022-11-01,ALL,30929
838,Taiwan,2022-11-02,ModernaÂù»ùBA.1,24650
837,Taiwan,2022-11-02,Novavax,1147
836,Taiwan,2022-11-02,BNT,3935
835,Taiwan,2022-11-02,°ªºÝ,343
834,Taiwan,2022-11-02,Moderna,1590
833,Taiwan,2022-11-02,Oxford/AstraZeneca,0
832,Taiwan,2022-11-02,ALL,31665
